103	U355171	11/12/2019 1:43:53 PM	N65119 N105475 N15051 N111348 N78998 N94659 N104181 N3435 N12904 N40237 N69442 N120773 N64518 N118535 N25105 N82348 N7673 N40228 N36785 N48447 N52780 N82747 N64858 N100420 N59172 N97161 N51411 N84142 N74161 N112751 N587 N129407 N127463 N27384 N37820 N11631 N18548 N16620 N67698 N29035 N31079	N49312-0 N100539-0 N61850-0 N81321-0 N68164-0 N18539-1 N71394-0 N122819-0 N23294-0 N37204-0 N122431-0 N33625-0 N99484-0 N15384-0 N127357-0 N63622-0 N124145-0 N75237-0 N28158-0 N90723-0 N93232-0 N28687-0 N45483-0 N69591-0 N102671-0 N46739-0 N22562-0 N55806-0 N38378-0 N2750-0 N106875-1 N6922-0 N46329-0 N60370-0 N96855-0 N107088-0 N8491-0 N59935-0 N48729-0 N95254-0 N62024-0 N53859-0 N123784-0 N54563-0 N65658-0 N26667-0 N122971-0 N17881-0 N46945-0 N109344-0 N12675-0 N48418-0 N41710-0 N51320-0 N67455-0 N87497-0 N4664-0 N120312-0 N80876-0 N79044-0 N18341-0 N24393-0 N96859-0 N108213-0 N85986-0 N65542-0 N8719-0 N57424-0 N40412-0 N87159-0 N52813-0 N71888-0 N35619-0 N129321-0 N42187-0 N83412-0 N39403-0 N115724-0 N34269-0 N68520-0 N66780-0 N86358-0 N83903-0 N63952-0 N3075-0 N29481-0 N83702-0 N63989-0 N71593-0 N88808-0 N18861-0 N66462-0 N22733-0 N71607-0 N39887-0 N61065-0 N38830-0 N3030-0 N117183-0 N86504-0 N116118-0 N126592-0 N46785-0 N10760-0 N59301-0 N81817-0 N69158-0 N93643-0 N93962-0 N47277-0 N40141-0 N2941-0 N12094-0 N29375-0 N30417-0 N78239-0 N96351-0 N69915-0 N65228-0 N55013-0 N109958-0 N73331-0 N17575-0 N110473-0 N46262-0 N128583-0 N49697-0 N108379-0 N106586-0 N123724-0 N55023-0 N46117-0 N92498-0 N46748-0 N10012-0 N33030-0 N25656-0 N122897-0 N47050-0 N125818-0 N72485-0 N81628-0 N100073-0 N100900-0 N105071-0 N118035-0 N102631-0 N83748-0 N67265-0 N58541-0 N123196-0 N82719-0 N121658-0 N66225-0 N19530-0 N27368-0 N52079-0 N19455-0 N64149-0 N97722-0 N123362-1 N87684-0 N57083-0 N6306-0 N43166-0 N27097-0 N22576-0 N120192-0
104	U232750	11/11/2019 2:13:16 PM	N39641 N59611 N71640 N59589 N104997 N18073 N17746 N37683 N34059 N33656 N43373 N46056 N13604 N105154 N39592 N79285 N81080 N25951 N39395 N40587 N6923 N113781 N17298 N25197 N55765 N21264 N92079 N65156 N88893 N7485 N72294 N118005 N30267 N101823 N51697 N114848 N88893 N114335 N126201 N19492 N54360 N1596 N91810 N117074 N10996 N18867 N47017 N23920 N104737 N104277 N113678 N110158 N72976 N67782 N89631 N39135 N51082 N102643 N91597 N12070 N73228 N19175 N67698 N48926 N108312 N13865 N128483 N109834 N108312 N74723 N22773 N34301 N5326 N95139 N77135 N22651 N31079 N13901 N99111 N1713 N101226 N21565 N10490 N67497 N40765 N111928 N59416 N120785 N91879 N79042 N53233 N123548 N12998 N84436 N76810 N25492 N104437 N36704	N47257-1 N55792-0 N93643-1
105	U654088	11/14/2019 9:57:20 AM	N66231 N24738 N20694 N77283 N48167 N49839 N49668 N34094 N122561 N6612 N36035 N36911 N86208 N66666 N91810 N95131 N1596 N119674 N82746 N113698 N33735 N52435 N91649 N108632 N1713 N40765 N81105 N14551 N34516	N104161-0 N48015-0 N39403-0 N126134-0 N29537-0 N3356-0 N109852-0 N20364-0 N96805-0 N51163-0 N65446-0 N66244-0 N71552-1 N81374-1 N1444-0 N46145-1 N117242-0 N880-0 N119762-0 N50175-0 N91865-0 N117376-0 N91390-0 N79081-0 N64873-0 N119988-0 N87678-0 N29544-0 N123968-0 N110627-0 N102458-0 N56873-0 N76665-0 N24370-0 N51569-0 N41523-0 N112125-0 N35236-0 N58641-0 N63165-0 N105407-0 N29441-0 N84430-0 N41710-0 N8719-0 N47863-0 N44953-0 N119490-0 N90423-0 N120147-0
106	U42193	11/13/2019 11:39:21 AM	N71496 N69977 N114044 N111415 N78879 N85056 N130269 N20131 N454 N39625 N27673 N30074 N24427 N20138 N42209 N49347 N16582 N27253 N102895 N83198 N82348 N32756 N14611 N18601 N92655 N94655 N79285 N126296 N73963 N120860 N95120 N54360 N121845 N90437 N70212 N120806 N57517 N54978 N71643 N24446 N125961 N72868 N72868 N79326 N128483 N33198 N11266 N66323 N26572 N74636 N34374 N51279 N59280 N27061 N13919 N59280	N15416-0 N880-1 N16244-0
107	U318219	11/13/2019 7:58:14 AM	N84662 N104554 N92279 N25165 N98062 N3240 N66983 N30146 N76920 N10796 N125587 N64373 N62924 N5557 N110700 N38303 N7889 N35224 N94953 N94953 N22328 N82099 N123045 N104200 N112005 N62652 N99191 N62383 N92078 N34684 N117682 N94509 N44656 N66687 N3616 N65119 N100843 N57767 N99242 N43205 N101679 N58831 N47193 N111307 N2363 N80686 N95765 N25956 N124819 N34647 N15532 N29941 N105296 N70119 N37206 N4356 N94659 N107151 N128567 N48257 N125153 N104904 N126834 N76657 N63011 N77370 N102283 N108284 N95394 N38263 N84662 N47792 N87732 N369 N3290 N86447 N119540 N55520 N36536 N61262 N92936 N54723 N50086 N5831 N47184 N92936 N21839 N126611 N80830 N13680 N117102 N69442 N20895 N40015 N107225 N12214 N42094 N57781 N60309 N107401 N42796 N48349 N113705 N31424 N89612 N57353 N10737 N114710 N91580 N95390 N14648 N43527 N56927 N53897 N4289 N122561 N66190 N63787 N72212 N54948 N4041 N59476 N18322 N42893 N5167 N93187 N8418 N67451 N44185 N118896 N42707 N100022 N25020 N106603 N48376 N4012 N44524 N82747 N62480 N112238 N37407 N100063 N63174 N137 N82158 N37795 N111766 N67570 N76025 N112907 N33641 N59327 N83663 N87364 N107397 N29039 N27201 N107394 N50441 N61256 N117295 N49959 N128159 N6121 N78992 N79283 N5039 N80741 N23338 N44186 N72105 N11714 N115479 N23271 N65749 N65544 N15725 N95423 N63174 N42284 N27384 N114581 N110201 N52171 N20701 N68396 N14887 N128255 N121917 N18372 N58200 N29175 N39270 N35012 N61651 N93573 N66700 N113420 N2099 N5869 N119505 N114343 N66126 N68148 N48084 N97570 N117401 N90170 N89657 N110798 N10742 N559 N68935 N104060 N89324 N73149 N50684 N119717 N38808 N76688 N4131 N37395 N60510 N70868 N54034 N1490 N1490 N76042 N37332 N47053 N84436 N120643 N24373 N9417 N108148 N31323 N42433 N36527 N110760 N37509	N109852-0 N110667-0 N119142-0 N13761-0 N30325-1 N64640-0 N117029-0 N99507-0 N37544-0 N75145-0
108	U581465	11/12/2019 1:16:32 PM	N4289 N95174 N45083 N16423 N45124 N93334 N104558	N100539-0 N47277-0 N33078-0 N55023-0 N46262-0 N30417-0 N75237-0 N76539-0 N34199-0 N84689-0 N7937-0 N71701-0 N123151-0 N114026-0 N110256-0 N52079-0 N34971-0 N70396-0 N47616-0 N79044-0 N59935-0 N55345-0 N99223-0 N96351-0 N106991-0 N54239-0 N83412-0 N45124-0 N69426-0 N18947-0 N93232-0 N109642-0 N115724-0 N60370-0 N80433-0 N37544-0 N54865-0 N66780-1 N110303-0 N66225-0 N79082-0 N8124-0 N82719-0 N46748-0 N100206-0 N67988-0 N102631-0 N51320-0 N38902-0 N10012-0 N98922-0 N68520-0 N7783-0 N96859-0 N61065-0 N127357-0 N20990-0 N48644-0 N106579-0 N102976-0 N63043-0 N76434-0 N72187-0 N123724-0 N114135-0 N23744-0 N61850-0 N62203-0 N46739-0 N122819-0 N2750-0 N113792-0 N42187-0 N100073-0 N116118-0 N13074-0 N119268-0 N122971-0
109	U331512	11/11/2019 11:41:37 AM	N71977 N124589 N42718 N10811 N18904 N73137 N127755 N62758 N1886 N101840 N120031 N37526 N34516 N90388 N127001	N17809-0 N107637-0 N21883-0 N116064-0 N88062-0 N49939-0 N87855-0 N12613-0 N99177-0 N69772-0 N26404-0 N66531-0 N112156-0 N24516-0 N65552-0 N71428-0 N23086-0 N91047-0 N27609-0 N47257-0 N125945-0 N67747-0 N24150-0 N123234-0 N55792-0 N15053-0 N117260-0 N68562-1 N97941-0 N54015-0 N65658-0 N98178-0 N78825-0 N96337-0 N8475-0 N14074-0 N86429-0 N111088-0 N47026-0 N13750-0
110	U187226	11/12/2019 8:18:35 AM	N56739 N94953 N92769 N42430 N112196 N94295 N67127 N28668 N76970 N748 N26947 N21671 N82348 N117719 N27352 N88243 N73763 N84642 N22955 N37061 N55558 N112642 N44826 N114873 N124966 N34612 N23929 N115411 N50176 N9675 N59033 N89850 N127755 N31494 N70223 N108063	N87684-0 N43085-0 N20990-0 N7937-1
111	U286542	11/14/2019 11:59:54 PM	N57681 N112546 N53796 N62205 N116171 N85428 N32713 N61854 N60556 N85229 N86322 N71068 N25817 N25817 N86153 N5648 N106621 N95609 N6931 N48258 N20926 N9090 N26023 N42356	N82503-0 N82316-0 N26122-0 N19586-0 N80770-0 N102846-0 N4378-1 N32993-0 N78508-0 N118623-0 N109853-0 N49692-0 N83707-0 N67937-0 N74401-0 N68624-0 N69938-0
112	U417378	11/13/2019 6:57:45 AM	N9740 N90686 N125961 N7046	N95525-1 N46415-0
113	U413939	11/14/2019 10:46:26 AM	N9740 N124922 N22187 N1465 N6008 N62427 N39384 N60001 N80126 N67258 N101873 N87877 N89375 N37637 N92890 N15899 N18399 N99267 N87364 N121550 N104737 N112642 N45298 N98095 N91597 N89906 N18548 N74267 N110258 N14509 N67369	N102458-0 N76665-0 N119988-1 N51163-0 N90184-0 N100456-0 N42649-0 N29441-0 N91865-0 N29544-0 N105407-0 N110627-0
114	U142571	11/11/2019 3:04:09 PM	N55903 N10017 N113273 N62034 N67790 N66687 N84159 N8427 N90686 N98923 N94872 N102399 N93190 N97854 N79529 N59890 N111861 N23800 N31101 N7880 N57780 N89080 N79781 N42541 N129013 N45124 N4066 N121820 N12288 N126955 N1183 N82891 N12681 N100728	N25967-0 N79081-0 N24798-0 N30178-0 N37106-1 N1341-0 N93643-0 N70822-0 N74550-0 N5841-0 N23332-0
115	U56431	11/11/2019 1:16:21 PM	N33684 N120745 N74586 N37206 N87105 N24885 N61361 N128715 N60489 N82099 N92437 N16717 N16717 N71728 N49839 N50614 N18399 N66190 N4690 N113192 N54953 N92079 N88893 N116035 N73306 N120616 N73583 N73306 N72408 N61523 N78511 N21312 N62066 N15375 N63717 N17698 N5697 N66326 N49959 N50005 N106691 N37061 N11878 N73302 N13877 N73169 N11878 N112642 N96713 N101934 N27133 N23666 N43872 N72369 N10187 N56746 N53766 N56409 N6412 N66294 N82045 N14578 N61321 N3188 N1259 N108312 N48111 N61523 N1713 N8984 N10742 N2743 N81364 N79283 N48839 N13599 N66789 N50614 N87913 N37530 N13819 N3604 N46818	N117260-0 N8475-0 N65552-0 N49168-0 N55204-0 N23086-0 N87855-0 N46818-0 N107637-0 N10057-0 N37376-0 N31879-0 N71607-0 N112156-0 N69915-1 N58417-0 N4275-0 N1341-0 N24516-0 N52856-0 N26404-0 N123077-0 N33037-0 N4612-0 N25967-0 N91047-0 N94356-0 N4872-0 N32569-0 N23332-0 N45483-0 N17575-0 N425-0 N9935-0 N47026-0 N123234-0 N56410-0 N30119-0 N123499-0 N128389-0 N99177-0 N54015-0 N55792-0
116	U704615	11/12/2019 5:53:25 AM	N60169 N78240 N98322 N40269 N93363 N50489 N82164 N58131 N44148 N86149 N91597 N118681 N127001	N119455-0 N17881-0 N23744-0 N129740-0 N99134-0 N31967-0 N89658-1 N95261-0 N13361-0 N120192-0 N81852-0 N82719-0 N10906-0 N91047-0 N96343-0 N106579-0 N110739-0 N17198-0 N2750-0 N68562-0 N36306-0 N27097-0 N96625-0 N63622-0 N65658-0 N109412-0 N59216-0 N93132-0 N93232-0 N109344-0 N92498-0 N41660-0 N118883-0 N63043-0 N83412-0 N114135-0 N85730-0 N22733-0 N99484-0 N48418-0 N79205-0 N25145-0 N10993-0 N105016-0 N61384-0 N72161-0 N21564-0 N74301-0 N22659-0 N50454-0 N53225-0 N24150-0 N29412-0 N116064-0 N69915-0 N2020-0 N107210-0 N49697-0 N7783-0 N113130-0 N23946-0 N91923-0 N1928-0 N72485-0 N46739-0 N14374-0 N43085-0 N78239-0 N119637-0 N1912-0 N22564-0 N9082-0 N62788-0 N49312-0 N55204-0 N23121-0 N53859-0 N39191-0 N100073-0 N113126-0 N82315-0 N95254-0 N63952-0 N123196-0 N71394-0 N88148-0 N114282-0 N71353-0 N70363-0 N22895-0 N15847-0 N51728-0 N86887-0 N67774-0 N61065-0 N97355-0 N108213-0 N62017-0 N35189-0 N116118-0 N121715-0 N93254-0 N59231-0 N125655-0 N128583-0 N91151-0 N3030-0 N6907-0 N90968-0 N31551-0 N30899-0 N112819-0 N126592-0 N41710-0 N122819-0 N52079-0 N127579-0 N122971-0 N100207-0 N106539-0
117	U109846	11/11/2019 2:16:55 PM	N108530 N40446 N47427 N60061 N37266 N124989 N104081 N10875 N26421 N61339 N26834 N59820 N36604 N128965 N85484 N31043 N106123 N35281 N86039 N9375 N67397 N65685 N79285 N98164 N89298 N88892 N68429 N6923 N35099 N24476 N15371 N74036 N93049 N57945 N75220 N71665 N41718 N110613 N129836 N80027 N6238 N54213 N23264 N106403 N119126 N104737 N46703 N110158 N71977 N7571 N109700 N88330 N24129 N8966 N41377 N118806 N110532 N68612 N41702 N17297 N108708 N86000 N119530 N47967 N113908 N72226 N7448 N82055 N39359 N100161 N81283 N99474 N41083	N70822-0 N24516-0 N65552-0 N11682-1 N98178-0 N55792-0 N14338-0 N94356-0 N49168-0 N31879-0 N87855-0 N67128-0 N75391-0 N123077-0 N93643-0 N107637-0 N47026-0 N23086-0 N33037-0 N123234-0 N47257-0
118	U611828	11/14/2019 4:33:15 PM	N81937 N33177 N106854 N101263 N37069 N104634 N14240 N36246 N82348 N80126 N4289 N18399 N23929 N40765 N10490 N108701 N2539	N3623-0 N5496-0 N86258-0 N63342-0 N65779-0 N14675-1 N83707-0 N78508-0 N67706-0 N84574-0 N104990-0 N48883-0 N117695-0 N9667-0 N67937-0 N103133-0 N52388-0 N92300-0 N68624-0 N64041-0 N35236-0 N26122-0 N80814-0 N100738-0 N55816-0 N118623-0 N74401-0 N65446-1 N40625-0 N94999-0 N107893-0 N15125-0 N63359-0 N94973-0
119	U100015	11/13/2019 8:28:03 AM	N129420 N85056 N18399 N54978 N44826	N129969-0 N84957-0 N12681-0 N110175-0 N31760-0 N35652-0 N119841-0 N96373-0 N112755-0 N51686-0 N53474-0 N51569-0 N23077-0 N13761-0 N115533-0 N127155-0 N15655-0 N128367-0 N120696-0 N91716-0 N65313-0 N80561-0 N88410-0 N96729-0 N79025-0 N24261-1 N100867-0 N75928-0 N46415-0 N47925-0 N23011-0 N99964-0 N10252-0 N80994-0 N63391-0 N95525-0 N116118-0 N120222-0 N57956-0 N93856-0 N112156-0 N73731-0 N72609-0 N72235-0 N68346-0 N100206-0 N12483-0 N10285-0 N74453-0 N10802-0 N20964-0 N28752-0 N76384-0
120	U519106	11/12/2019 7:15:06 AM	N22201 N7154 N86366 N36816 N24637 N125282 N106708 N93328 N79724 N19544 N113688 N125466 N107583 N11266 N85821 N66350 N55212 N23221 N71643 N71686 N73228 N117516 N129439 N37526 N969 N30216	N113126-0 N60135-0 N30899-1 N100073-0 N20990-0 N83412-0 N27097-0 N87684-0 N61065-0 N76538-0 N43085-0
121	U620890	11/13/2019 3:25:30 PM		N123968-0 N39403-0 N10285-0 N16244-0 N94594-0 N109852-0 N127134-0 N124677-0 N76677-0 N88472-0 N24701-0 N125161-0 N43907-0 N102136-0 N1923-0 N4504-0 N37178-0 N72037-0 N18398-0 N51569-0 N96356-0 N5287-1 N65542-0 N27460-0 N53474-0 N95834-0 N29742-0 N102668-1 N95525-0 N86931-0 N101552-0 N13161-0 N40861-0 N23011-0 N76384-0 N75618-0 N68295-0 N2256-0 N113723-0
122	U357664	11/12/2019 4:58:16 PM	N32221 N27705 N105205 N4057 N66190 N54948 N115895 N90686 N45124 N71935 N21312 N19175 N47862 N22773 N5653 N57370 N2539 N31754	N7968-0 N86358-0 N5165-0 N109703-0 N94572-1 N49283-0 N94421-0 N43450-0 N114946-0 N81415-0
123	U182348	11/9/2019 4:22:08 AM	N72571 N102417 N43428 N80126 N127530 N88892 N93049 N54360 N114873 N93066	N65783-1 N118589-0
124	U159920	11/12/2019 7:33:34 AM	N124989 N121133 N104729 N67397 N51399 N53797 N111115 N104094 N79285 N31073 N31073 N74215 N120614 N41770 N127751 N47589 N123499	N106586-0 N100073-0 N61065-1 N25656-0 N20990-0 N76538-0 N87684-0 N77606-0 N30899-0 N23744-0 N60135-0 N27097-0 N55806-0 N123338-0 N108581-0 N48307-0
125	U564802	11/12/2019 4:59:05 PM	N20986 N56056 N59850 N11079 N108147 N74426 N116695 N34522 N72571 N21671 N94197 N80823 N119145 N127040 N15922 N74042 N107401 N127530 N96236 N73505 N88892 N93420 N17210 N95831 N79285 N51294 N93049 N24476 N89552 N127487 N44781 N36573 N28130 N35732 N22577 N93497 N98164 N73963 N465 N76700 N49800 N72590 N61202 N79839 N51697 N7553 N75401 N91293 N120710 N110301 N20251 N833 N71977 N35108 N38718 N106746 N75240 N90805 N122427 N57370 N51706 N57797 N34516 N14509 N34374 N79466 N67369 N107862 N101083 N65783 N76810	N86358-1 N92498-1 N112969-0 N69915-0 N65742-0 N96351-0 N100324-1
126	U674301	11/12/2019 2:01:17 PM	N8668 N80839 N39187 N49721 N37469 N90686 N72989 N25197 N61321 N67051 N6964 N79026 N10811 N117401 N14362 N22660	N63043-0 N20845-0 N116118-0 N71353-0 N123724-0 N3075-0 N93676-0 N115731-0 N99134-0 N9935-0 N7968-1 N96859-0 N60370-0 N84923-0 N47050-0 N47643-0 N62203-0 N62017-0 N29057-0 N56278-0 N59301-0 N103158-0 N13161-0 N114935-0 N36306-0 N30472-0 N20990-0 N79082-0 N86828-0 N17575-0 N63086-0 N2750-0 N48418-0 N96356-0 N68562-0 N40412-0 N96351-0 N37544-0 N115724-0 N66225-0 N17881-0 N75237-0 N31551-0 N79044-0 N96855-0 N42187-0 N12586-0 N45879-0 N46945-0 N53225-0 N18947-0 N8839-0 N85986-0 N19455-0 N28158-0 N86358-0 N109412-0 N122971-0 N124145-0 N80272-0 N26667-0 N102631-0 N26452-0 N82719-0 N74883-0 N84689-0 N106991-0 N97853-0 N114946-0 N127357-0 N33030-0 N326-0 N106579-0 N26992-0 N37204-0 N122819-0 N54239-0 N86059-0 N66780-0 N120550-0 N33804-0 N33378-0 N100206-0 N7937-0 N104624-0 N87497-0 N49312-0 N99484-0 N59231-0 N88808-0 N95199-0 N109642-0 N31958-0 N70396-0 N92498-0 N105071-0 N4789-0 N33078-0 N90723-0 N13761-0 N12746-0 N30263-0 N61850-0 N38902-0 N34379-0 N110303-0 N56189-0 N124813-0 N15384-0 N70870-0 N10012-0 N38378-0 N34269-0
127	U469857	11/12/2019 11:28:18 AM	N108217 N20131 N111307 N43205 N81289 N73122 N48281 N60001 N127336 N86738 N89552 N46210 N100655 N9372 N54360 N59683 N82746 N8243 N102039 N114135 N81364	N72485-0 N53516-0 N21624-0 N62203-0 N18947-0 N47050-0 N15384-0 N52401-0 N11017-0 N48307-0 N83903-0 N108736-0 N76434-0 N116118-0 N38902-0 N70396-0 N109642-0 N54239-0 N13761-0 N119838-0 N111263-0 N23744-0 N79044-0 N56873-0 N78605-0 N100539-0 N30417-0 N34269-0 N100073-0 N106991-0 N12586-0 N8719-0 N129215-0 N7578-0 N128057-0 N61065-0 N12693-0 N125945-0 N116064-1 N122971-0 N59935-0 N69915-0 N84381-0 N87147-0 N38378-0 N20990-0 N19530-0 N46739-0 N7937-0 N114135-0 N105417-0 N123724-0 N3075-0 N42187-0 N92498-1 N28687-0 N110303-0 N40412-0 N41101-0 N100206-0 N62017-0 N108261-0 N109344-0 N77606-0 N83412-0 N7968-0 N121580-0 N50475-0 N68562-0 N31958-0
128	U601773	11/10/2019 6:33:26 PM	N72179 N25166 N100670	N51158-0 N3664-0 N113703-0 N119932-0 N50858-0 N102834-0 N25037-0 N67101-0 N20751-0 N109605-0 N19858-0 N2591-0 N71090-0 N109796-1 N71041-0 N110572-0 N38678-0 N76306-0 N90853-0 N16485-0 N64676-0 N62120-0 N118012-0 N100441-0 N67369-0 N14509-0 N7277-0 N24150-0 N5319-0 N11296-0
129	U203922	11/13/2019 10:29:02 AM	N82799 N454 N58200 N56331	N110667-0 N83621-0 N76384-0 N117242-0 N48188-0 N110709-0 N127836-0 N84689-0 N48784-0 N20964-0 N80719-1 N53474-0 N47925-0 N72609-0 N42741-0 N24701-0 N46334-0 N63391-0 N53451-0 N112124-0 N125161-0 N95525-0 N41315-0 N82233-0 N93856-0 N13761-0 N51686-0 N10285-0 N88472-0 N4504-0
130	U443540	11/14/2019 11:53:18 AM	N39483 N49404 N31043 N27779 N100847 N15667 N7998 N128965 N27423 N127785 N112324 N127916 N47639 N42994 N109598 N108284 N71949 N42718 N53650 N16925 N108115 N78008 N20102 N88189 N67369 N59280 N106568 N84423 N73902 N27703	N74875-0 N110627-0 N29441-0 N100456-0 N67937-0 N42649-0 N51163-0 N102846-0 N102458-0 N29544-0 N76665-0 N65446-0 N120147-1 N105407-0 N84430-0 N90184-0 N56873-0 N880-0 N8599-0
131	U63207	11/11/2019 1:51:13 PM	N9740 N9740 N3560 N31268 N104938 N67731 N77141 N66687 N90313 N129083 N109736 N92239 N51182 N60165 N63476 N73212 N84423	N93643-0 N49168-0 N98178-0 N55792-0 N123077-1
132	U607368	11/11/2019 7:18:54 PM	N94953 N51544 N44072 N35249 N33191 N100182 N117508	N85986-0 N93411-0 N30899-0 N31958-0 N13761-0 N40664-0 N67459-0 N63622-0 N20789-0 N71353-0 N37106-0 N118883-0 N55792-0 N114227-0 N50244-1 N39197-0 N44136-0 N75391-0 N68562-0
133	U310458	11/11/2019 1:57:03 PM	N90034 N68231 N107541 N81692 N126834 N13423 N100670 N102095 N2737 N113698 N91597	N93643-0 N47257-1 N98178-1
134	U30649	11/13/2019 11:38:15 AM	N31268 N61504 N67731 N127785 N100405 N126052 N127785 N98596 N67397 N126968 N27668 N82799 N41143 N98923 N95100 N96007 N119800 N738 N87654 N26193 N84959 N15551 N4104 N95420 N25727 N86715 N18601 N15890 N89298 N96616 N123480 N107441 N79847 N82154 N118617 N86580 N51431 N19492 N6958 N71643 N11631 N74495 N88787 N59026 N76887 N68745 N63066 N90966 N124482 N127629 N129439 N3978 N73137 N114532 N124630 N1713 N18904 N121652 N97080 N50831 N111006 N8006	N83282-1 N56873-0 N53474-0 N94594-0 N48188-0 N17575-0 N82233-0 N110709-0 N129678-0 N67358-0 N10285-0 N93856-0 N33301-1 N123077-0 N39403-0 N84957-0 N127836-0 N18553-0 N42741-0 N29729-0 N110667-0 N115416-0 N76677-0 N48784-0 N103852-0 N88472-0 N59935-0 N117242-0 N13279-0 N18509-0 N4504-0 N95525-0 N72609-0 N2004-0
135	U417199	11/12/2019 3:21:43 PM	N48215 N9375 N85056 N89341 N9524 N75436 N14240 N82261 N53197 N22187 N50013 N23846 N124800 N90896 N8757 N44186 N33127 N54393 N91597 N10490 N82649 N91923 N61609 N90609 N111006 N75342	N33078-0 N5165-1 N31016-0 N49283-0
136	U318822	11/13/2019 5:27:50 AM	N104938 N67998 N55133 N5454 N38627 N80126 N126836 N101597 N44451 N13075 N79285 N70198 N125422 N44185 N99310 N119674 N3188 N114376 N65346 N94407 N8223 N51864 N14509 N62019	N124876-0 N72609-0 N113117-0 N10802-0 N95525-0 N12040-0 N127155-0 N94572-1 N46415-0 N27738-0
137	U454102	11/11/2019 7:39:30 AM	N20131 N65823 N68866 N78998 N15899 N79909 N90170 N39414 N27677 N69275 N38567	N98178-0 N116694-0 N70923-0 N37658-0 N32154-1 N36861-0
138	U653934	11/13/2019 5:44:46 AM	N112196 N59520 N61138 N80126 N39160 N73921 N112751	N10802-0 N12681-0 N27738-0 N94572-0 N65313-0 N41101-0 N13279-0 N93856-0 N10285-0 N96373-0 N95525-0 N122287-0 N20964-0 N18553-0 N72609-0 N35021-0 N12040-0 N112755-0 N25145-0 N124876-0 N58342-0 N13761-0 N64941-0 N127155-0 N129969-0 N58198-0 N35782-0 N80994-0 N35652-0 N46415-0 N39674-1 N12586-0
139	U204203	11/14/2019 10:49:49 AM		N102458-0 N91865-0 N76665-0 N51163-0 N90184-0 N100456-0 N105407-0 N110627-0 N29441-0 N29544-1 N42649-0 N25751-0
140	U201138	11/12/2019 12:03:33 PM	N78058 N9366 N2496 N45124 N31595 N43402 N27821 N129610 N45124 N12677 N99458 N77576 N60522 N129737 N5491 N97875 N39650 N45124 N49599 N85059 N76399 N86394 N97387 N27384 N120184 N78543 N89509 N78543 N61651 N102994 N26093 N80282 N1886 N82312 N44970 N90515 N124899 N65071 N45641 N84098 N108701	N61850-0 N57630-0 N61065-0 N50466-0 N66135-0 N100539-0 N27097-0 N30417-1 N3692-0 N114135-0 N66929-0 N89269-0 N72269-0
141	U92337	11/10/2019 11:54:19 AM	N748 N81899 N71665 N54360	N97778-0 N26368-0 N94157-0 N56850-0 N32149-0 N129503-0 N116064-0 N117183-0 N78206-0 N58258-0 N7578-0 N107542-0 N71090-0 N32954-0 N31724-0 N111291-0 N40282-0 N12027-0 N27703-0 N19858-0 N39404-0 N37924-0 N31174-0 N128371-0 N3604-0 N78699-0 N126263-0 N27822-0 N18478-0 N58592-0 N64149-1
142	U521638	11/13/2019 3:17:43 PM	N63723 N30443 N69106 N101868 N18843 N45907 N28326 N47349 N62767 N14153 N92619 N80788 N128965 N43260 N105877 N91944 N46496 N81937 N107814 N46422 N16151 N93566 N68656 N49311 N16717 N15986 N120908 N113417 N62726 N68426 N46664 N27849 N36397 N47269 N111051 N120501 N32031 N19574 N29379 N63174 N52468 N114848 N77850 N53121 N114459 N12614 N29466 N98443 N122762 N5677 N100319 N92621 N46499 N112710 N123972 N72369 N28442 N97380 N12724 N129245 N65661 N37395	N101900-0 N88472-0 N37178-0 N39403-0 N76677-0 N13761-0 N113723-0 N10285-0 N4504-0 N57433-0 N75618-0 N5287-0 N94594-0 N101552-0 N48912-0 N127134-0 N94878-0 N24701-0 N95525-0 N53474-0 N13161-0 N124677-0 N80719-1 N1923-0 N17804-0 N43907-0
143	U509707	11/12/2019 12:05:17 PM	N121133 N80788 N42089 N65259 N26834 N117203 N98596 N127659 N88854 N65119 N46496 N18941 N40413 N80381 N16417 N117275 N73122 N76970 N76970 N80381 N17258 N122341 N37469 N126715 N113417 N49839 N86447 N3581 N127530 N19544 N80126 N40228 N81970 N120705 N13996 N118045 N44660 N18399 N97753 N93725 N46994 N119039 N107441 N17934 N105360 N82919 N78719 N16389 N29753 N77216 N86208 N60457 N6238 N40261 N51431 N117295 N26330 N23920 N62704 N84454 N82901 N82022 N89080 N18515 N76099 N14979 N7046 N108115 N27763 N125910 N100165 N107888 N49200 N51166 N57778	N30417-0 N110303-0 N70363-0 N18947-0 N123724-0 N121580-0 N6683-0 N62203-0 N31958-0 N83412-0 N12781-1 N84381-0 N100206-0 N114135-0 N7937-0 N125161-0 N100073-0 N61065-0 N76434-0 N38902-0
